"","ano","regiao","estado","estacao","qtd","variavel","min","max","zerados"
"4459","2018","NE","BA","ITAMARAJU","8760","RADIACAO.GLOBAL..KJ.m..","0","4270.8","3971"
"4460","2018","NE","BA","ITAMARAJU","8760","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.","14.3","35.1","1377"
"4461","2018","NE","BA","ITAMARAJU","8760","TEMPERATURA.DO.PONTO.DE.ORVALHO...C.","12.9","26.5","1739"
"4462","2018","NE","BA","ITAMARAJU","8760","TEMPERATURA.MAXIMA.NA.HORA.ANT...AUT....C.","14.7","35.6","1475"
"4463","2018","NE","BA","ITAMARAJU","8760","TEMPERATURA.MINIMA.NA.HORA.ANT...AUT....C.","13.9","33.9","1530"
"4464","2018","NE","BA","ITAMARAJU","8760","TEMPERATURA.ORVALHO.MAX..NA.HORA.ANT...AUT....C.","14.5","26.6","2085"
"4465","2018","NE","BA","ITAMARAJU","8760","TEMPERATURA.ORVALHO.MIN..NA.HORA.ANT...AUT....C.","11.5","24.9","1918"
"4466","2018","NE","BA","ITAMARAJU","8760","UMIDADE.REL..MAX..NA.HORA.ANT...AUT.....","38","99","2983"
"4467","2018","NE","BA","ITAMARAJU","8760","UMIDADE.REL..MIN..NA.HORA.ANT...AUT.....","32","99","2419"
"4468","2018","NE","BA","ITAMARAJU","8760","UMIDADE.RELATIVA.DO.AR..HORARIA....","36","99","2552"
"4469","2018","NE","BA","ITAMARAJU","8760","VENTO..DIRECAO.HORARIA..gr......gr..","1","360","1121"
"4470","2018","NE","BA","ITAMARAJU","8760","VENTO..RAJADA.MAXIMA..m.s.","0.5","15.3","1789"
"4471","2018","NE","BA","ITAMARAJU","8760","VENTO..VELOCIDADE.HORARIA..m.s.","0.1","7.7","1377"
"4472","2018","NE","BA","SALVADOR (RADIO FAROL)","7128","PRECIPITACAO.TOTAL..HORARIO..mm.","0","44.2","6112"
"4473","2018","NE","BA","SALVADOR (RADIO FAROL)","7128","PRESSAO.ATMOSFERICA.AO.NIVEL.DA.ESTACAO..HORARIA..mB.","1001.6","1018.2","435"
"4474","2018","NE","BA","SALVADOR (RADIO FAROL)","7128","PRESSAO.ATMOSFERICA.MAX.NA.HORA.ANT...AUT...mB.","1001.7","1018.2","557"
"4475","2018","NE","BA","SALVADOR (RADIO FAROL)","7128","PRESSAO.ATMOSFERICA.MIN..NA.HORA.ANT...AUT...mB.","1001.1","1018","546"
"4476","2018","NE","BA","SALVADOR (RADIO FAROL)","7128","RADIACAO.GLOBAL..KJ.m..","0","3987.1","3080"
"4477","2018","NE","BA","SALVADOR (RADIO FAROL)","7128","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.","19.2","35.4","454"
"4478","2018","NE","BA","SALVADOR (RADIO FAROL)","7128","TEMPERATURA.DO.PONTO.DE.ORVALHO...C.","14.7","26.1","2329"
"4479","2018","NE","BA","SALVADOR (RADIO FAROL)","7128","TEMPERATURA.MAXIMA.NA.HORA.ANT...AUT....C.","19.8","35.9","588"
"4480","2018","NE","BA","SALVADOR (RADIO FAROL)","7128","TEMPERATURA.MINIMA.NA.HORA.ANT...AUT....C.","19.2","33.2","673"
"4481","2018","NE","BA","SALVADOR (RADIO FAROL)","7128","TEMPERATURA.ORVALHO.MAX..NA.HORA.ANT...AUT....C.","16.9","26.8","2412"
"4482","2018","NE","BA","SALVADOR (RADIO FAROL)","7128","TEMPERATURA.ORVALHO.MIN..NA.HORA.ANT...AUT....C.","13.3","25","2514"
"4483","2018","NE","BA","SALVADOR (RADIO FAROL)","7128","UMIDADE.REL..MAX..NA.HORA.ANT...AUT.....","50","98","2768"
"4484","2018","NE","BA","SALVADOR (RADIO FAROL)","7128","UMIDADE.REL..MIN..NA.HORA.ANT...AUT.....","41","98","2479"
"4485","2018","NE","BA","SALVADOR (RADIO FAROL)","7128","UMIDADE.RELATIVA.DO.AR..HORARIA....","43","98","2401"
"4486","2018","NE","BA","SALVADOR (RADIO FAROL)","7128","VENTO..DIRECAO.HORARIA..gr......gr..","1","360","792"
"4487","2018","NE","BA","SALVADOR (RADIO FAROL)","7128","VENTO..RAJADA.MAXIMA..m.s.","0.5","11.9","1163"
"4488","2018","NE","BA","SALVADOR (RADIO FAROL)","7128","VENTO..VELOCIDADE.HORARIA..m.s.","0.1","4.7","1228"
"4489","2018","NE","BA","RIBEIRA DO AMPARO","2472","PRECIPITACAO.TOTAL..HORARIO..mm.","0","33.6","2350"
"4490","2018","NE","BA","RIBEIRA DO AMPARO","2472","PRESSAO.ATMOSFERICA.AO.NIVEL.DA.ESTACAO..HORARIA..mB.","983.6","997.9","264"
"4491","2018","NE","BA","RIBEIRA DO AMPARO","2472","PRESSAO.ATMOSFERICA.MAX.NA.HORA.ANT...AUT...mB.","984","998","322"
"4492","2018","NE","BA","RIBEIRA DO AMPARO","2472","PRESSAO.ATMOSFERICA.MIN..NA.HORA.ANT...AUT...mB.","983.4","997.6","310"
"4493","2018","NE","BA","RIBEIRA DO AMPARO","2472","RADIACAO.GLOBAL..KJ.m..","0.1","4106.6","1117"
"4494","2018","NE","BA","RIBEIRA DO AMPARO","2472","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.","17.7","37.7","237"
"4495","2018","NE","BA","RIBEIRA DO AMPARO","2472","TEMPERATURA.DO.PONTO.DE.ORVALHO...C.","11","24.3","379"
"4496","2018","NE","BA","RIBEIRA DO AMPARO","2472","TEMPERATURA.MAXIMA.NA.HORA.ANT...AUT....C.","18.6","38.7","271"
"4497","2018","NE","BA","RIBEIRA DO AMPARO","2472","TEMPERATURA.MINIMA.NA.HORA.ANT...AUT....C.","17.3","37.1","268"
"4498","2018","NE","BA","RIBEIRA DO AMPARO","2472","TEMPERATURA.ORVALHO.MAX..NA.HORA.ANT...AUT....C.","12","24.9","454"
"4499","2018","NE","BA","RIBEIRA DO AMPARO","2472","TEMPERATURA.ORVALHO.MIN..NA.HORA.ANT...AUT....C.","9.3","24","422"
"4500","2018","NE","BA","RIBEIRA DO AMPARO","2472","UMIDADE.REL..MAX..NA.HORA.ANT...AUT.....","29","98","408"
"4501","2018","NE","BA","RIBEIRA DO AMPARO","2472","UMIDADE.REL..MIN..NA.HORA.ANT...AUT.....","25","97","373"
"4502","2018","NE","BA","RIBEIRA DO AMPARO","2472","UMIDADE.RELATIVA.DO.AR..HORARIA....","27","97","351"
"4503","2018","NE","BA","RIBEIRA DO AMPARO","2472","VENTO..DIRECAO.HORARIA..gr......gr..","4","360","224"
"4504","2018","NE","BA","RIBEIRA DO AMPARO","2472","VENTO..RAJADA.MAXIMA..m.s.","0","17.5","372"
"4505","2018","NE","BA","RIBEIRA DO AMPARO","2472","VENTO..VELOCIDADE.HORARIA..m.s.","0","8.8","358"
"4506","2018","NE","CE","FORTALEZA","8760","PRECIPITACAO.TOTAL..HORARIO..mm.","0","44.2","8104"
"4507","2018","NE","CE","FORTALEZA","8760","PRESSAO.ATMOSFERICA.AO.NIVEL.DA.ESTACAO..HORARIA..mB.","1003.5","1016.4","472"
"4508","2018","NE","CE","FORTALEZA","8760","PRESSAO.ATMOSFERICA.MAX.NA.HORA.ANT...AUT...mB.","1003.7","1016.5","595"
"4509","2018","NE","CE","FORTALEZA","8760","PRESSAO.ATMOSFERICA.MIN..NA.HORA.ANT...AUT...mB.","1003.5","1016.1","651"
"4510","2018","NE","CE","FORTALEZA","8760","RADIACAO.GLOBAL..KJ.m..","0","3239.2","3418"
"4511","2018","NE","CE","FORTALEZA","8760","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.","21.1","32.9","765"
"4512","2018","NE","CE","FORTALEZA","8760","TEMPERATURA.DO.PONTO.DE.ORVALHO...C.","11.1","25.2","901"
"4513","2018","NE","CE","FORTALEZA","8760","TEMPERATURA.MAXIMA.NA.HORA.ANT...AUT....C.","21.8","33.8","886"
"4514","2018","NE","CE","FORTALEZA","8760","TEMPERATURA.MINIMA.NA.HORA.ANT...AUT....C.","20.8","32.3","919"
"4515","2018","NE","CE","FORTALEZA","8760","TEMPERATURA.ORVALHO.MAX..NA.HORA.ANT...AUT....C.","13.6","26.5","1225"
"4516","2018","NE","CE","FORTALEZA","8760","TEMPERATURA.ORVALHO.MIN..NA.HORA.ANT...AUT....C.","10.7","24.1","1169"
"4517","2018","NE","CE","FORTALEZA","8760","UMIDADE.REL..MAX..NA.HORA.ANT...AUT.....","35","93","1950"
"4518","2018","NE","CE","FORTALEZA","8760","UMIDADE.REL..MIN..NA.HORA.ANT...AUT.....","28","93","1570"
"4519","2018","NE","CE","FORTALEZA","8760","UMIDADE.RELATIVA.DO.AR..HORARIA....","29","93","1426"
"4520","2018","NE","CE","FORTALEZA","8760","VENTO..DIRECAO.HORARIA..gr......gr..","1","360","338"
"4521","2018","NE","CE","FORTALEZA","8760","VENTO..RAJADA.MAXIMA..m.s.","0","13.7","843"
"4522","2018","NE","CE","FORTALEZA","8760","VENTO..VELOCIDADE.HORARIA..m.s.","0","6.5","861"
"4523","2018","NE","CE","SOBRAL","8760","PRECIPITACAO.TOTAL..HORARIO..mm.","0","34.8","8451"
"4524","2018","NE","CE","SOBRAL","8760","PRESSAO.ATMOSFERICA.AO.NIVEL.DA.ESTACAO..HORARIA..mB.","992.9","1007.8","385"
"4525","2018","NE","CE","SOBRAL","8760","PRESSAO.ATMOSFERICA.MAX.NA.HORA.ANT...AUT...mB.","993","1008","591"
"4526","2018","NE","CE","SOBRAL","8760","PRESSAO.ATMOSFERICA.MIN..NA.HORA.ANT...AUT...mB.","992.7","1007.7","562"
"4527","2018","NE","CE","SOBRAL","8760","RADIACAO.GLOBAL..KJ.m..","0","4151","3757"
"4528","2018","NE","CE","SOBRAL","8760","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.","17.3","39.4","380"
"4529","2018","NE","CE","SOBRAL","8760","TEMPERATURA.DO.PONTO.DE.ORVALHO...C.","9.6","31.6","1382"
"4530","2018","NE","CE","SOBRAL","8760","TEMPERATURA.MAXIMA.NA.HORA.ANT...AUT....C.","18.5","40","440"
"4531","2018","NE","CE","SOBRAL","8760","TEMPERATURA.MINIMA.NA.HORA.ANT...AUT....C.","17.1","38.4","484"
"4532","2018","NE","CE","SOBRAL","8760","TEMPERATURA.ORVALHO.MAX..NA.HORA.ANT...AUT....C.","10.5","32.7","1664"
"4533","2018","NE","CE","SOBRAL","8760","TEMPERATURA.ORVALHO.MIN..NA.HORA.ANT...AUT....C.","9","29.6","1519"
"4534","2018","NE","CE","SOBRAL","8760","UMIDADE.REL..MAX..NA.HORA.ANT...AUT.....","21","100","2000"
"4535","2018","NE","CE","SOBRAL","8760","UMIDADE.REL..MIN..NA.HORA.ANT...AUT.....","17","100","1824"
"4536","2018","NE","CE","SOBRAL","8760","UMIDADE.RELATIVA.DO.AR..HORARIA....","18","100","1759"
"4537","2018","NE","CE","SOBRAL","8760","VENTO..DIRECAO.HORARIA..gr......gr..","1","360","242"
"4538","2018","NE","CE","SOBRAL","8760","VENTO..RAJADA.MAXIMA..m.s.","0","18.7","2265"
"4539","2018","NE","CE","SOBRAL","8760","VENTO..VELOCIDADE.HORARIA..m.s.","0","7.6","3112"
"4540","2018","NE","CE","GUARAMIRANGA","8760","PRECIPITACAO.TOTAL..HORARIO..mm.","0","34","7989"
"4541","2018","NE","CE","GUARAMIRANGA","8760","PRESSAO.ATMOSFERICA.AO.NIVEL.DA.ESTACAO..HORARIA..mB.","911.3","922.2","745"
"4542","2018","NE","CE","GUARAMIRANGA","8760","PRESSAO.ATMOSFERICA.MAX.NA.HORA.ANT...AUT...mB.","911.6","922.4","774"
"4543","2018","NE","CE","GUARAMIRANGA","8760","PRESSAO.ATMOSFERICA.MIN..NA.HORA.ANT...AUT...mB.","911.3","921.9","890"
"4544","2018","NE","CE","GUARAMIRANGA","8760","RADIACAO.GLOBAL..KJ.m..","0","4867.4","3781"
"4545","2018","NE","CE","GUARAMIRANGA","8760","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.","15.9","30.3","932"
"4546","2018","NE","CE","GUARAMIRANGA","8760","TEMPERATURA.DO.PONTO.DE.ORVALHO...C.","8.4","23.4","1099"
"4547","2018","NE","CE","GUARAMIRANGA","8760","TEMPERATURA.MAXIMA.NA.HORA.ANT...AUT....C.","16.3","31","1077"
"4548","2018","NE","CE","GUARAMIRANGA","8760","TEMPERATURA.MINIMA.NA.HORA.ANT...AUT....C.","15.8","28.9","1115"
"4549","2018","NE","CE","GUARAMIRANGA","8760","TEMPERATURA.ORVALHO.MAX..NA.HORA.ANT...AUT....C.","10.6","23.9","1303"
"4550","2018","NE","CE","GUARAMIRANGA","8760","TEMPERATURA.ORVALHO.MIN..NA.HORA.ANT...AUT....C.","7.3","21.6","1356"
"4551","2018","NE","CE","GUARAMIRANGA","8760","UMIDADE.REL..MAX..NA.HORA.ANT...AUT.....","36","100","2694"
"4552","2018","NE","CE","GUARAMIRANGA","8760","UMIDADE.REL..MIN..NA.HORA.ANT...AUT.....","30","100","2048"
"4553","2018","NE","CE","GUARAMIRANGA","8760","UMIDADE.RELATIVA.DO.AR..HORARIA....","33","100","2084"
"4554","2018","NE","CE","GUARAMIRANGA","8760","VENTO..DIRECAO.HORARIA..gr......gr..","1","360","491"
"4555","2018","NE","CE","GUARAMIRANGA","8760","VENTO..RAJADA.MAXIMA..m.s.","0.7","15.9","1006"
"4556","2018","NE","CE","GUARAMIRANGA","8760","VENTO..VELOCIDADE.HORARIA..m.s.","0.1","7.7","730"
"4557","2018","NE","CE","BARBALHA","8760","PRECIPITACAO.TOTAL..HORARIO..mm.","0","22","8345"
"4558","2018","NE","CE","BARBALHA","8760","PRESSAO.ATMOSFERICA.AO.NIVEL.DA.ESTACAO..HORARIA..mB.","958.8","973.4","1457"
"4559","2018","NE","CE","BARBALHA","8760","PRESSAO.ATMOSFERICA.MAX.NA.HORA.ANT...AUT...mB.","958.8","973.4","1668"
"4560","2018","NE","CE","BARBALHA","8760","PRESSAO.ATMOSFERICA.MIN..NA.HORA.ANT...AUT...mB.","958.6","973.1","1677"
"4561","2018","NE","CE","BARBALHA","8760","RADIACAO.GLOBAL..KJ.m..","0","4818.3","3780"
"4562","2018","NE","CE","BARBALHA","8760","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.","15.9","37.2","1300"
"4563","2018","NE","CE","BARBALHA","8760","TEMPERATURA.DO.PONTO.DE.ORVALHO...C.","5.1","24","1568"
"4564","2018","NE","CE","BARBALHA","8760","TEMPERATURA.MAXIMA.NA.HORA.ANT...AUT....C.","16.3","38.6","1399"
"4565","2018","NE","CE","BARBALHA","8760","TEMPERATURA.MINIMA.NA.HORA.ANT...AUT....C.","15.8","36.3","1378"
"4566","2018","NE","CE","BARBALHA","8760","TEMPERATURA.ORVALHO.MAX..NA.HORA.ANT...AUT....C.","5.9","24.7","1734"
"4567","2018","NE","CE","BARBALHA","8760","TEMPERATURA.ORVALHO.MIN..NA.HORA.ANT...AUT....C.","4.5","23","1786"
"4568","2018","NE","CE","BARBALHA","8760","UMIDADE.REL..MAX..NA.HORA.ANT...AUT.....","16","95","1838"
"4569","2018","NE","CE","BARBALHA","8760","UMIDADE.REL..MIN..NA.HORA.ANT...AUT.....","14","94","1829"
"4570","2018","NE","CE","BARBALHA","8760","UMIDADE.RELATIVA.DO.AR..HORARIA....","15","94","1697"
"4571","2018","NE","CE","BARBALHA","8760","VENTO..DIRECAO.HORARIA..gr......gr..","1","360","1177"
"4572","2018","NE","CE","BARBALHA","8760","VENTO..RAJADA.MAXIMA..m.s.","0.6","16.4","1818"
"4573","2018","NE","CE","BARBALHA","8760","VENTO..VELOCIDADE.HORARIA..m.s.","0.1","7.3","1553"
"4574","2018","NE","CE","IGUATU","8760","PRECIPITACAO.TOTAL..HORARIO..mm.","0","29.2","8641"
"4575","2018","NE","CE","IGUATU","8760","PRESSAO.ATMOSFERICA.AO.NIVEL.DA.ESTACAO..HORARIA..mB.","979","993.9","4304"
"4576","2018","NE","CE","IGUATU","8760","PRESSAO.ATMOSFERICA.MAX.NA.HORA.ANT...AUT...mB.","979.2","993.9","4421"
"4577","2018","NE","CE","IGUATU","8760","PRESSAO.ATMOSFERICA.MIN..NA.HORA.ANT...AUT...mB.","979","993.7","4390"
"4578","2018","NE","CE","IGUATU","8760","RADIACAO.GLOBAL..KJ.m..","0.1","2421","5829"
"4579","2018","NE","CE","IGUATU","8760","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.","18","37.7","4182"
"4580","2018","NE","CE","IGUATU","8760","TEMPERATURA.DO.PONTO.DE.ORVALHO...C.","3.8","23.6","4361"
"4581","2018","NE","CE","IGUATU","8760","TEMPERATURA.MAXIMA.NA.HORA.ANT...AUT....C.","18.9","38.4","4216"
"4582","2018","NE","CE","IGUATU","8760","TEMPERATURA.MINIMA.NA.HORA.ANT...AUT....C.","17.6","37","4203"
"4583","2018","NE","CE","IGUATU","8760","TEMPERATURA.ORVALHO.MAX..NA.HORA.ANT...AUT....C.","4.8","25.2","4450"
"4584","2018","NE","CE","IGUATU","8760","TEMPERATURA.ORVALHO.MIN..NA.HORA.ANT...AUT....C.","1.7","23.5","4423"
"4585","2018","NE","CE","IGUATU","8760","UMIDADE.REL..MAX..NA.HORA.ANT...AUT.....","14","100","4469"
"4586","2018","NE","CE","IGUATU","8760","UMIDADE.REL..MIN..NA.HORA.ANT...AUT.....","12","100","4466"
"4587","2018","NE","CE","IGUATU","8760","UMIDADE.RELATIVA.DO.AR..HORARIA....","13","100","4374"
"4588","2018","NE","CE","IGUATU","8760","VENTO..DIRECAO.HORARIA..gr......gr..","1","360","4122"
"4589","2018","NE","CE","IGUATU","8760","VENTO..RAJADA.MAXIMA..m.s.","0.7","16.3","4468"
"4590","2018","NE","CE","IGUATU","8760","VENTO..VELOCIDADE.HORARIA..m.s.","0.1","8.3","4274"
"4591","2018","NE","CE","TAUA","8760","PRECIPITACAO.TOTAL..HORARIO..mm.","0","48.6","8538"
"4592","2018","NE","CE","TAUA","8760","PRESSAO.ATMOSFERICA.AO.NIVEL.DA.ESTACAO..HORARIA..mB.","958.8","972.5","691"
"4593","2018","NE","CE","TAUA","8760","PRESSAO.ATMOSFERICA.MAX.NA.HORA.ANT...AUT...mB.","959.1","972.5","865"
"4594","2018","NE","CE","TAUA","8760","PRESSAO.ATMOSFERICA.MIN..NA.HORA.ANT...AUT...mB.","958.6","972.3","874"
"4595","2018","NE","CE","TAUA","8760","RADIACAO.GLOBAL..KJ.m..","0","4068.2","3802"
"4596","2018","NE","CE","TAUA","8760","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.","16.7","37.7","530"
"4597","2018","NE","CE","TAUA","8760","TEMPERATURA.DO.PONTO.DE.ORVALHO...C.","2.9","23.3","915"
"4598","2018","NE","CE","TAUA","8760","TEMPERATURA.MAXIMA.NA.HORA.ANT...AUT....C.","17.2","38.1","556"
"4599","2018","NE","CE","TAUA","8760","TEMPERATURA.MINIMA.NA.HORA.ANT...AUT....C.","16.3","36.4","677"
"4600","2018","NE","CE","TAUA","8760","TEMPERATURA.ORVALHO.MAX..NA.HORA.ANT...AUT....C.","3.7","24.3","1196"
"4601","2018","NE","CE","TAUA","8760","TEMPERATURA.ORVALHO.MIN..NA.HORA.ANT...AUT....C.","2.3","23.1","1118"
"4602","2018","NE","CE","TAUA","8760","UMIDADE.REL..MAX..NA.HORA.ANT...AUT.....","14","94","1242"
"4603","2018","NE","CE","TAUA","8760","UMIDADE.REL..MIN..NA.HORA.ANT...AUT.....","13","93","1079"
"4604","2018","NE","CE","TAUA","8760","UMIDADE.RELATIVA.DO.AR..HORARIA....","13","93","1044"
"4605","2018","NE","CE","TAUA","8760","VENTO..DIRECAO.HORARIA..gr......gr..","1","360","353"
"4606","2018","NE","CE","TAUA","8760","VENTO..RAJADA.MAXIMA..m.s.","0","18.6","2439"
"4607","2018","NE","CE","TAUA","8760","VENTO..VELOCIDADE.HORARIA..m.s.","0","8","3281"
"4608","2018","NE","CE","QUIXERAMOBIM","8760","PRECIPITACAO.TOTAL..HORARIO..mm.","0","25.4","8555"
"4609","2018","NE","CE","QUIXERAMOBIM","8760","PRESSAO.ATMOSFERICA.AO.NIVEL.DA.ESTACAO..HORARIA..mB.","979","1047.1","2053"
"4610","2018","NE","CE","QUIXERAMOBIM","8760","PRESSAO.ATMOSFERICA.MAX.NA.HORA.ANT...AUT...mB.","979.1","1046.2","2213"
"4611","2018","NE","CE","QUIXERAMOBIM","8760","PRESSAO.ATMOSFERICA.MIN..NA.HORA.ANT...AUT...mB.","978.8","1047.1","2261"
"4612","2018","NE","CE","QUIXERAMOBIM","8760","RADIACAO.GLOBAL..KJ.m..","0","4199.2","4522"
"4613","2018","NE","CE","QUIXERAMOBIM","8760","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.","18.6","37.3","1971"
"4614","2018","NE","CE","QUIXERAMOBIM","8760","TEMPERATURA.DO.PONTO.DE.ORVALHO...C.","2.3","24.1","2240"
"4615","2018","NE","CE","QUIXERAMOBIM","8760","TEMPERATURA.MAXIMA.NA.HORA.ANT...AUT....C.","19.3","37.8","2028"
"4616","2018","NE","CE","QUIXERAMOBIM","8760","TEMPERATURA.MINIMA.NA.HORA.ANT...AUT....C.","18.4","36.6","2062"
"4617","2018","NE","CE","QUIXERAMOBIM","8760","TEMPERATURA.ORVALHO.MAX..NA.HORA.ANT...AUT....C.","2.4","25.2","2395"
"4618","2018","NE","CE","QUIXERAMOBIM","8760","TEMPERATURA.ORVALHO.MIN..NA.HORA.ANT...AUT....C.","1.6","22.8","2316"
"4619","2018","NE","CE","QUIXERAMOBIM","8760","UMIDADE.REL..MAX..NA.HORA.ANT...AUT.....","14","93","2504"
"4620","2018","NE","CE","QUIXERAMOBIM","8760","UMIDADE.REL..MIN..NA.HORA.ANT...AUT.....","13","92","2459"
"4621","2018","NE","CE","QUIXERAMOBIM","8760","UMIDADE.RELATIVA.DO.AR..HORARIA....","13","93","2332"
"4622","2018","NE","CE","QUIXERAMOBIM","8760","VENTO..DIRECAO.HORARIA..gr......gr..","1","360","1918"
"4623","2018","NE","CE","QUIXERAMOBIM","8760","VENTO..RAJADA.MAXIMA..m.s.","0","19.6","2271"
"4624","2018","NE","CE","QUIXERAMOBIM","8760","VENTO..VELOCIDADE.HORARIA..m.s.","0","11.4","2213"
"4625","2018","NE","CE","MORADA NOVA","8760","PRECIPITACAO.TOTAL..HORARIO..mm.","0","26","8666"
"4626","2018","NE","CE","MORADA NOVA","8760","PRESSAO.ATMOSFERICA.AO.NIVEL.DA.ESTACAO..HORARIA..mB.","922.9","1050","841"
"4627","2018","NE","CE","MORADA NOVA","8760","PRESSAO.ATMOSFERICA.MAX.NA.HORA.ANT...AUT...mB.","934.9","1049.2","970"
"4628","2018","NE","CE","MORADA NOVA","8760","PRESSAO.ATMOSFERICA.MIN..NA.HORA.ANT...AUT...mB.","918.9","1050","985"
"4629","2018","NE","CE","MORADA NOVA","8760","RADIACAO.GLOBAL..KJ.m..","0","3561.4","3758"
"4630","2018","NE","CE","MORADA NOVA","8760","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.","16.2","38.5","325"
"4631","2018","NE","CE","MORADA NOVA","8760","TEMPERATURA.DO.PONTO.DE.ORVALHO...C.","7.1","27.3","960"
"4632","2018","NE","CE","MORADA NOVA","8760","TEMPERATURA.MAXIMA.NA.HORA.ANT...AUT....C.","17.4","41.3","372"
"4633","2018","NE","CE","MORADA NOVA","8760","TEMPERATURA.MINIMA.NA.HORA.ANT...AUT....C.","15.2","36.8","407"
"4634","2018","NE","CE","MORADA NOVA","8760","TEMPERATURA.ORVALHO.MAX..NA.HORA.ANT...AUT....C.","10.1","27.8","1229"
"4635","2018","NE","CE","MORADA NOVA","8760","TEMPERATURA.ORVALHO.MIN..NA.HORA.ANT...AUT....C.","5.7","26","1171"
"4636","2018","NE","CE","MORADA NOVA","8760","UMIDADE.REL..MAX..NA.HORA.ANT...AUT.....","23","100","1303"
"4637","2018","NE","CE","MORADA NOVA","8760","UMIDADE.REL..MIN..NA.HORA.ANT...AUT.....","16","100","1178"
"4638","2018","NE","CE","MORADA NOVA","8760","UMIDADE.RELATIVA.DO.AR..HORARIA....","18","100","1053"
"4639","2018","NE","CE","MORADA NOVA","8760","VENTO..DIRECAO.HORARIA..gr......gr..","1","360","556"
"4640","2018","NE","CE","MORADA NOVA","8760","VENTO..RAJADA.MAXIMA..m.s.","0","21","1049"
"4641","2018","NE","CE","MORADA NOVA","8760","VENTO..VELOCIDADE.HORARIA..m.s.","0","11.2","1257"
"4642","2018","NE","CE","JAGUARUANA","8760","PRECIPITACAO.TOTAL..HORARIO..mm.","0","19.8","8487"
"4643","2018","NE","CE","JAGUARUANA","8760","PRESSAO.ATMOSFERICA.AO.NIVEL.DA.ESTACAO..HORARIA..mB.","1004","1017.3","443"
"4644","2018","NE","CE","JAGUARUANA","8760","PRESSAO.ATMOSFERICA.MAX.NA.HORA.ANT...AUT...mB.","1004.2","1017.4","607"
"4645","2018","NE","CE","JAGUARUANA","8760","PRESSAO.ATMOSFERICA.MIN..NA.HORA.ANT...AUT...mB.","1003.9","1017.2","600"
"4646","2018","NE","CE","JAGUARUANA","8760","RADIACAO.GLOBAL..KJ.m..","0","4457.6","3642"
"4647","2018","NE","CE","JAGUARUANA","8760","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.","19.6","37.7","374"
"4648","2018","NE","CE","JAGUARUANA","8760","TEMPERATURA.DO.PONTO.DE.ORVALHO...C.","8.2","26","693"
"4649","2018","NE","CE","JAGUARUANA","8760","TEMPERATURA.MAXIMA.NA.HORA.ANT...AUT....C.","20.3","38.6","443"
"4650","2018","NE","CE","JAGUARUANA","8760","TEMPERATURA.MINIMA.NA.HORA.ANT...AUT....C.","19.2","36.9","523"
"4651","2018","NE","CE","JAGUARUANA","8760","TEMPERATURA.ORVALHO.MAX..NA.HORA.ANT...AUT....C.","9.1","26.2","993"
"4652","2018","NE","CE","JAGUARUANA","8760","TEMPERATURA.ORVALHO.MIN..NA.HORA.ANT...AUT....C.","7.1","24.7","937"
"4653","2018","NE","CE","JAGUARUANA","8760","UMIDADE.REL..MAX..NA.HORA.ANT...AUT.....","21","100","1419"
"4654","2018","NE","CE","JAGUARUANA","8760","UMIDADE.REL..MIN..NA.HORA.ANT...AUT.....","18","99","1216"
"4655","2018","NE","CE","JAGUARUANA","8760","UMIDADE.RELATIVA.DO.AR..HORARIA....","20","99","1070"
"4656","2018","NE","CE","JAGUARUANA","8760","VENTO..DIRECAO.HORARIA..gr......gr..","1","360","245"
"4657","2018","NE","CE","JAGUARUANA","8760","VENTO..RAJADA.MAXIMA..m.s.","0","17.4","2769"
"4658","2018","NE","CE","JAGUARUANA","8760","VENTO..VELOCIDADE.HORARIA..m.s.","0","8.3","4787"
"4659","2018","NE","CE","CRATEUS","8760","PRECIPITACAO.TOTAL..HORARIO..mm.","0","49.2","8511"
"4660","2018","NE","CE","CRATEUS","8760","PRESSAO.ATMOSFERICA.AO.NIVEL.DA.ESTACAO..HORARIA..mB.","970.6","985.5","466"
"4661","2018","NE","CE","CRATEUS","8760","PRESSAO.ATMOSFERICA.MAX.NA.HORA.ANT...AUT...mB.","970.9","985.8","659"
"4662","2018","NE","CE","CRATEUS","8760","PRESSAO.ATMOSFERICA.MIN..NA.HORA.ANT...AUT...mB.","970.5","985.4","641"
"4663","2018","NE","CE","CRATEUS","8760","RADIACAO.GLOBAL..KJ.m..","0","4110.1","3726"
"4664","2018","NE","CE","CRATEUS","8760","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.","18.3","38.5","352"
